graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
asia_osm,0,0.0000001,0.0000001,1241.44163,2375.526362,432.296423,301.4944777,1365.601287,1049.246825,10.8366071,8.049052193,0.000195,0.0000119,0.000000002237468309,0.00000006879933062,0.000000002219838336,0.00000006879933062,0.00000000205,0.00000000106
asia_osm,0,0.000001,0.000001,1391.708552,2443.225906,570.1283174,320.9041412,705.4772884,416.8102122,12.11368706,11.33039597,0.000195,0.0000119,0.00000002682277948,0.00000007930271044,0.00000002687991584,0.00000008060419915,0.00000002811,0.00000001261
asia_osm,0,0.00001,0.00001,1419.43393,2441.157837,700.8908842,323.4817773,739.9414998,366.96486,15.20957265,40.98732933,0.000195,0.0000119,0.0000002133282205,0.000000193402516,0.0000002135054603,0.0000001812878556,0.00000020001,0.00000010401
asia_osm,0,0.0001,0.0001,1463.930445,2489.304046,802.6586359,350.8463446,840.1498785,388.9654357,64.22524134,200.7267312,0.000195,0.0000119,0.000001594820343,0.0000009857665703,0.0000015931556,0.0000009847782376,0.00000191001,0.00000094801
asia_osm,0,0.001,0.001,1515.489939,2558.769777,866.5309735,484.6846944,918.3076574,528.0632844,283.1032085,442.5194771,0.0002,0.0000119,0.00001383991338,0.000005619975102,0.00001383991338,0.000006181838689,0.00001040001,0.00000560001
asia_osm,0,0.01,0.01,1629.003848,2896.449036,971.7198261,771.3364367,1055.670461,873.8161125,853.2466267,816.4324228,0.000246,0.00001449559327,0.0001024282724,0.00004585997383,0.000108532274,0.00004585997383,0.00011500001,0.00004590001
asia_osm,0,0.1,0.1,2252.970107,4292.716271,1497.679444,1471.297099,1798.024885,1719.010228,1790.644498,1470.666614,0.0004064234299,0.00002771861378,0.0003521441355,0.0001241459568,0.000332276429,0.000136,0.00037300001,0.00013600001
