graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
indochina-2004,0,0.0000001,0.0000001,5032.042804,8343.172609,1292.874035,924.1967411,1639.641818,1236.927998,413.8096817,768.6732105,0.0000000676,0.000000125,0.000000006220969056,0.0000001355932486,0.000000006253386552,0.0000001325930967,0.00000000606,0.00000012501
indochina-2004,0,0.000001,0.000001,4999.209548,8261.896778,2192.311683,1149.986843,2331.001005,1293.916688,1134.359067,1097.668251,0.0000000676,0.000000125,0.00000000670317285,0.0000001479333257,0.000000006723799423,0.0000001434185557,0.00000001311,0.00000014601
indochina-2004,0,0.00001,0.00001,5416.60586,8271.247921,3246.480342,2164.08975,3532.167892,2355.535082,3577.537032,2073.618183,0.00000006769997046,0.000000125,0.00000001123208242,0.0000001551044709,0.0000000107867944,0.0000001513199023,0.00000001951,0.00000013701
indochina-2004,0,0.0001,0.0001,6751.417491,11096.07556,5055.489743,3621.338689,6061.946533,4684.51689,6860.876686,3532.15784,0.00000006871935049,0.000000125,0.00000001573694687,0.0000001585518814,0.0000000173019893,0.0000001555575818,0.00000004921,0.00000015001
indochina-2004,0,0.001,0.001,6933.806247,12236.75869,5986.839621,4879.031332,14365.90506,13099.47539,8993.054787,4790.666554,0.0000000740898805,0.0000001241993579,0.00000002988593522,0.0000001722552113,0.00000002991442963,0.0000001720860811,0.00000003601,0.00000014901
indochina-2004,0,0.01,0.01,8368.18613,12937.6358,8289.71841,6228.763592,89689.40464,86890.28617,12495.31102,6277.19956,0.00000008093490566,0.0000001406770767,0.00000002100084521,0.0000002534003157,0.00000002094226579,0.0000002461781141,0.00000001631,0.00000020801
indochina-2004,0,0.1,0.1,23394.15994,25109.53958,22143.16502,15816.28645,911349.8644,885110.7123,29647.01407,16074.28083,0.00000001326339131,0.0000005711950631,0.000000006524437732,0.0000003228459422,0.000000006679201592,0.0000003403075027,0.00000001981,0.00000042901
