graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
europe_osm,0,0.0000001,0.0000001,2995.890797,8187.66167,1105.494943,247.6728001,1824.291826,922.5551853,47.13738451,45.25448321,0.000432,0.0000295,0.000000006862904005,0.00000001038059623,0.000000006860412131,0.00000001003277644,0.00000000636,0.00000000401
europe_osm,0,0.000001,0.000001,2934.908033,7740.300376,1210.61621,248.40839,1405.541436,425.9671449,51.94815631,50.07802608,0.000432,0.0000295,0.00000006059137707,0.00000004028871779,0.00000006069140645,0.00000004030781045,0.00000006511,0.00000002561
europe_osm,0,0.00001,0.00001,2951.305899,7810.182673,1255.473411,258.3793895,1403.306911,388.6468228,59.80011784,56.96108021,0.000432,0.0000295,0.0000005709151443,0.0000002541560522,0.0000005709137972,0.0000002545520078,0.00000046501,0.00000024001
europe_osm,0,0.0001,0.0001,3034.864186,7716.025062,1422.565188,314.1179159,1580.460416,453.825393,127.4333635,115.9766977,0.000433,0.0000295,0.000004685997438,0.000002449983673,0.000004685997438,0.000002451988573,0.00000469001,0.00000246001
europe_osm,0,0.001,0.001,3204.696468,8107.282661,1516.236429,623.4388953,1745.220328,835.0929483,477.2736161,437.8156061,0.000441,0.0000296,0.00004599995652,0.00002391996661,0.00004599995652,0.00002391996661,0.00004590001,0.00002390001
europe_osm,0,0.01,0.01,3470.029144,9086.671816,1763.889795,1938.307813,2238.443284,2400.995358,1915.508314,1872.143191,0.000509,0.00003138589899,0.0003451142296,0.00012,0.0003451142296,0.00012,0.00039300001,0.00012000001
europe_osm,0,0.1,0.1,5087.450019,13877.92897,3213.174793,4208.048476,4405.134357,5252.689599,4747.485547,4225.03747,0.0009111591765,0.00005618009854,0.0009613299358,0.000336,0.0009613299358,0.0003710728992,0.00090100001,0.00033600001
