graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
webbase-2001,0,0.0000001,0.0000001,43484.50223,48794.96181,10613.56268,1236.580179,10325.16656,1798.862547,1614.750232,601.3568308,0.000000056,0.00006545998166,0.000000003441457612,0.00000001270762932,0.000000003441978228,0.00000001160376364,0.00000000961,0.00000001401
webbase-2001,0,0.000001,0.000001,43010.09527,45928.8651,13410.93458,1955.723943,12847.83096,2492.037618,3805.400946,1416.782769,0.000000056,0.00006547998778,0.00000001224603718,0.00000002654203987,0.00000001225393959,0.00000002539864032,0.00000001511,0.00000001291
webbase-2001,0,0.00001,0.00001,42695.78004,46057.38276,16546.3199,3796.730906,15658.89273,4300.400648,8455.590488,3336.947897,0.000000056,0.00006545998166,0.00000003898468695,0.00000005118922419,0.00000004026066268,0.00000005334077353,0.00000003871,0.00000004891
webbase-2001,0,0.0001,0.0001,42170.0834,45061.01541,19882.14561,8100.732457,19286.4969,8695.087545,18412.95696,7856.961496,0.00000005623997867,0.00006529990802,0.0000001040108073,0.0000001509843029,0.0000001040108073,0.0000001426540197,0.00000014101,0.00000014401
webbase-2001,0,0.001,0.001,43833.86805,47990.63463,25203.5106,14429.23017,25181.90013,15123.6392,31633.97143,14278.52113,0.00000005827998626,0.00006377995611,0.0000002072395085,0.0000002803394107,0.000000207358475,0.0000002794142541,0.00000035301,0.00000046901
webbase-2001,0,0.01,0.01,49509.48838,56072.18802,35183.83081,23379.73239,36733.18063,24756.81517,50489.64822,23440.68678,0.00000006327995576,0.0000516390061,0.0000002415369237,0.0000002790593821,0.0000002415369237,0.0000002782754003,0.00000025001,0.00000033901
webbase-2001,0,0.1,0.1,131753.0005,113378.6425,116905.8095,70853.21207,127169.7117,80251.0852,149225.1382,71829.92816,0.0000001278761512,0.000009055047654,0.0000001323555906,0.0000004393306944,0.0000001323555906,0.000000438812819,0.00000006741,0.00000022701
