graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
it-2004,0.00000002,0.00000008,0.0000001,18230.95643,23464.27852,5509.259936,1198.215107,5958.091509,2624.624362,2073.85439,772.6284277,0.0000000689,0.0000003575996643,0.000000006061474903,0.00000003269593914,0.000000006066999535,0.00000003158612599,0.00000000643,0.00000002471
it-2004,0.0000002,0.0000008,0.000001,19487.7908,24483.02851,7413.768344,2046.906034,7700.332379,2522.132726,4438.473118,1681.096675,0.0000000689,0.0000003575996643,0.00000001033446366,0.00000004301312678,0.00000001065936078,0.00000004277815992,0.00000000596,0.00000001211
it-2004,0.000002,0.000008,0.00001,18380.39122,25843.99665,11450.63459,4048.300894,11610.80753,4500.547378,10293.69468,3890.39434,0.000000069,0.0000003668677765,0.0000000077676463,0.00000006272188018,0.000000007755808705,0.00000006217244859,0.00000001921,0.00000006671
it-2004,0.00002,0.00008,0.0001,17589.30572,24674.84087,13173.10546,6409.018944,12747.30219,6740.51015,14769.49695,5978.390724,0.00000006951995971,0.0000004763334983,0.00000001645485882,0.00000008048825942,0.00000001647831862,0.00000007002850223,0.00000002041,0.00000011001
it-2004,0.0002,0.0008,0.001,18244.41776,24625.80537,14340.29397,8965.862902,15724.32007,10545.82856,18985.07819,8991.745937,0.00000007529891143,0.000001130177471,0.00000003717589516,0.00000009600012293,0.0000000371847953,0.0000001006029502,0.00000001861,0.00000007731
it-2004,0.002,0.008,0.01,18665.22765,28433.22706,17917.6903,13845.53367,35298.55699,27785.50793,33561.58114,12151.00114,0.0000001422582239,0.000005469350469,0.00000004544916716,0.000000461265964,0.00000004541623377,0.0000003600914619,0.00000005321,0.00000033001
it-2004,0.02,0.08,0.1,55560.23144,52302.46922,44345.00099,36297.01456,197597.2122,187788.8822,65124.62762,42289.03285,0.00000002943668112,0.000001579314284,0.00000003173313236,0.0000003947963964,0.00000003174460519,0.0000003935054622,0.00000002621,0.00000044101
