graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
europe_osm,0.00000002,0.00000008,0.0000001,2337.26936,7209.93889,967.502592,186.4647422,4770.32276,3856.306758,42.83798659,39.49539378,0.000432,0.0000295,0.000000004513641912,0.00000001004725616,0.000000004510342462,0.0000000100471233,0.0000000041,0.00000000345
europe_osm,0.0000002,0.0000008,0.000001,2346.585318,7044.503823,1319.618353,184.0343592,1670.123066,510.5821506,47.06286423,40.37098998,0.000432,0.0000295,0.00000002395588741,0.00000003794445188,0.00000002400510099,0.00000003791257924,0.00000000721,0.00000002511
europe_osm,0.000002,0.000008,0.00001,2132.467783,6726.195677,1839.966757,180.198446,2003.632319,297.0437746,68.63158817,46.51790715,0.000432,0.0000295,0.00000006616671349,0.0000001589799981,0.00000006615059523,0.0000001591745887,0.00000005391,0.00000015201
europe_osm,0.00002,0.00008,0.0001,2277.434795,6997.359592,2115.055018,229.8962608,2277.957429,353.2970566,181.4941509,89.03920875,0.000433,0.0000295,0.0000005121338724,0.000001521968579,0.0000005121338724,0.000001521968579,0.00000041601,0.00000151001
europe_osm,0.0002,0.0008,0.001,2341.231437,7034.84845,2300.012561,536.6660039,2453.791408,698.6605778,1036.891802,407.5239533,0.00044,0.0000296,0.000004065997048,0.00001350618333,0.000004065997048,0.00001350618333,0.00000407001,0.00001490001
europe_osm,0.002,0.008,0.01,2469.321162,6922.440765,2260.648326,1459.010814,2390.502015,1729.586141,2844.376045,1425.559741,0.0005027998408,0.00003182083264,0.00003415996486,0.00007028032641,0.00003415996486,0.00007723998447,0.00003420001,0.00007730001
europe_osm,0.02,0.08,0.1,3002.846648,9527.643102,3407.138499,3154.383054,4225.012908,3732.929936,5850.022796,3295.536815,0.0008908629619,0.00006310635831,0.0001328680595,0.0001845442192,0.0001328680595,0.000224,0.00012600001,0.00013800001
