graph,batch_deletions_fraction,batch_insertions_fraction,batch_fraction,sta-t,stap-t,nai-t,naip-t,tra-t,trap-t,fro-t,frop-t,sta-e,stap-e,nai-e,naip-e,tra-e,trap-e,fro-e,frop-e
asia_osm,0.0000001,0,0.0000001,781.6915166,2088.167528,242.9348164,221.3873596,1220.966985,1214.800328,27.74127442,18.42807,0.000195,0.0000119,0,0.00000005752808403,0,0.00000005752808403,0.00000000248,0.00000000116
asia_osm,0.000001,0,0.000001,826.3456373,2229.302626,802.9414322,307.413337,920.5690786,415.0624056,39.91987355,26.18382923,0.000195,0.0000119,0.000000002456219506,0.00000007742103795,0.00000000245272558,0.00000007742103795,0.00000000158,0.00000001241
asia_osm,0.00001,0,0.00001,866.2176076,2259.746591,1074.861093,325.76557,1139.915727,375.0701,49.98547033,45.33698783,0.000195,0.0000119,0.0000000113404872,0.0000001359617452,0.00000001133557364,0.0000001359617452,0.00000001151,0.00000007041
asia_osm,0.0001,0,0.0001,841.5793358,2230.658395,1092.250071,324.0437129,1154.479353,366.1461636,73.31565081,121.4973649,0.000195,0.0000119,0.00000008704753698,0.0000005276121487,0.00000008704725018,0.0000005276833275,0.00000008491,0.00000042001
asia_osm,0.001,0,0.001,866.9049715,2271.437076,1115.433085,384.7318491,1176.143526,429.9152504,307.2498838,312.9095216,0.000198,0.000012,0.0000008499903561,0.000004137983602,0.0000008497904995,0.000004139971107,0.00000084601,0.00000412001
asia_osm,0.01,0,0.01,833.2290851,2359.911527,1114.172739,668.3253788,1189.98778,717.4920943,1268.292965,656.651997,0.000222,0.00001335991009,0.000007644513364,0.00002520358796,0.000007642584393,0.00002298213674,0.00000801001,0.00002300001
asia_osm,0.1,0,0.1,926.3531673,2823.638059,1263.681668,1165.603618,1364.589515,1205.856972,2280.375904,1116.978833,0.0002862638484,0.00001936226672,0.00004049362131,0.00003096726607,0.00004047600006,0.0000412,0.00004590001,0.00004120001
